parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,cycle
npf_k33_0_013_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_013_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_014_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_015_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_016_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_017_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_018_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_019_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_020_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_021_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_022_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_023_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_024_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_015,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_016,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_017,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_018,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_025_019,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_000,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_001,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_002,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_003,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_004,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_005,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_006,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_007,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_008,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_009,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_010,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_011,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_012,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_013,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
npf_k33_0_026_014,log,factor,0.3,0.03,3.0,npf_k33_0,1.0,0.0,1,-1.0
